EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS
4513.14517,5791.057445,3857.04027,2945.256238,4698.037841,6655.180442,4344.927796,5389.157084,4354.78292,3153.102658,4512.660738,626.4071247,2705.634291
5006.223975,6357.879236,4182.532498,3317.141202,5453.045417,7444.362966,4840.599163,6201.869141,4825.442226,3688.863787,4721.855545,719.8070828,2873.624419
4945.910107,6274.891243,4157.859772,3363.222995,5559.854753,7512.46352,4784.451278,6314.882336,4652.715594,3646.906536,4865.207776,730.3770488,2797.294112
4664.314643,5810.095103,3954.323129,3180.219178,5397.747961,7192.201649,4690.409603,5907.396547,4248.857904,3336.18533,4633.231821,694.0320256,2649.726404
4146.037555,5115.872197,3518.197986,2788.156504,4915.919583,6422.595635,4264.500481,5257.291319,3723.982824,2882.781463,4038.277519,612.7783853,2397.92677
3318.700543,4011.430644,2749.535661,2138.493167,4117.846847,5095.842026,3518.742344,4252.950354,2951.419636,2214.495499,3155.686715,477.4994462,1904.104279
2145.872238,2579.491112,1860.945552,1415.386185,2767.613757,3417.595743,2459.314372,2802.056445,1852.311337,1347.976776,2018.017895,334.8470348,1314.80805
1463.909394,2156.015048,1465.097242,1141.971955,2126.570124,2727.758492,2100.915386,1978.63717,1247.914177,877.2398157,1629.123562,261.9166731,1001.28328
1233.560145,1869.36888,1274.784246,1005.305047,1751.513255,2358.069896,1709.463488,1610.48792,1052.795189,749.6541356,1325.645491,222.408596,968.9096166
1120.575893,1685.872653,1191.006162,916.1047905,1595.691272,2158.811167,1575.10045,1443.834582,1003.657401,661.7243477,1215.200648,205.4512846,985.9395838
1233.85084,1908.477588,1290.869335,1010.361028,1662.880322,2345.416199,1688.486572,1536.91071,1098.142608,750.9855776,1361.933024,228.1907906,1129.636157
1487.517066,2131.342054,1489.608914,1140.305318,1896.782741,2693.226994,1848.490943,1762.576868,1250.196529,885.5841439,1586.559239,272.4121683,1239.575168
1840.110947,2644.35947,1828.657959,1401.996339,2337.60955,3256.537324,2158.446003,2266.579914,1540.953456,1129.240407,1912.582082,312.1985809,1442.537769
2776.938434,3454.213842,2442.992187,1837.281974,3500.338299,4034.261439,2782.810141,3545.082989,2519.710181,1766.761726,2537.843123,393.2773007,1745.162281
4454.310747,5278.8752,3607.222584,2655.720433,4989.604708,5861.977472,4301.839183,5945.217798,4188.482617,3090.669645,3964.455378,568.9031397,2249.058182
4876.859244,6002.033119,3969.068595,3076.078908,5482.261791,6824.222706,4922.426963,6231.112422,4563.036331,3634.137011,4687.801718,698.6158679,2789.712389
3945.280476,5181.954741,3549.711921,2790.563626,4490.540525,6084.33777,4439.882139,4863.482504,3617.630223,3008.233309,4182.116101,621.4891681,2760.773288
3299.115107,4574.771545,3176.074459,2480.421301,3830.365704,5440.343147,3730.777168,3949.751262,2994.859832,2535.247147,3842.94099,553.5274055,2612.945243
3048.208834,4339.172773,3086.698213,2404.080151,3698.987342,5136.357893,3395.970804,3558.983289,2818.628964,2352.130245,3674.297338,520.2624007,2514.943241
3043.365322,4283.557287,3042.543754,2352.334582,3569.173287,5083.607808,3236.804677,3477.197702,2813.897074,2322.883423,3766.44383,507.2606665,2370.68755
3129.176512,4462.771157,3194.250591,2464.802549,3598.642455,5229.527208,3317.715542,3552.708015,3011.671939,2344.603018,3889.746495,509.0489008,2405.068742
3010.2656,4470.686319,3210.606509,2485.388812,3336.605337,5102.205047,3225.592575,3314.888546,2999.809126,2394.679019,3815.253448,499.4579815,2377.176745
3147.208897,4728.364571,3250.882193,2521.442091,3525.530323,5310.985861,3156.135641,3448.07605,3120.911819,2456.501531,3944.987001,523.0886944,2400.477586
3522.102552,5160.917751,3521.800487,2823.220354,3814.947747,5709.763334,3240.317049,3959.368889,3532.275235,2644.091396,4174.352547,554.0894898,2392.302421
4381.547124,6176.018236,4080.480815,3263.167521,4620.942887,6889.740714,3961.263558,5200.019751,4521.212597,3405.343183,4840.339504,662.3877944,2531.680039
4831.369637,6639.433714,4367.847167,3486.438826,5350.726262,7691.166992,4609.752423,6022.067332,4902.432534,3902.892262,5284.902479,750.3933905,2806.988276
4683.690772,6567.891676,4312.761876,3477.765371,5352.772564,7731.974604,4800.911871,6193.382888,4705.47888,3990.980671,5151.348347,762.0827687,2949.071177
4414.239838,6222.663792,4097.712403,3301.05451,5235.306343,7446.958244,4754.369641,5785.194369,4339.309037,3681.048231,4922.805125,727.2668929,2839.937187
3915.89314,5477.852672,3696.693036,2903.074806,4792.599467,6655.254142,4384.148421,5165.832742,3852.495359,3191.511086,4444.502149,643.6471408,2537.963425
3157.154289,4400.331608,2976.857423,2281.905251,4064.332767,5416.009228,3719.101523,4224.658754,3114.590792,2529.507829,3539.244852,512.52192,2024.603769
2104.989673,2954.629516,2015.680597,1567.70044,2827.956269,3707.386104,2743.32318,2910.147813,2055.104694,1578.261136,2363.781736,367.6129469,1397.852008
1544.974381,2089.247736,1537.39433,1164.719223,2161.688795,2611.007544,2160.443357,1790.435279,1365.671661,1035.169007,1489.760862,206.4898687,962.408323
1362.732842,1874.55251,1355.953589,1042.8275,1788.050793,2193.434232,1825.019514,1549.987451,1169.381091,898.7701512,1208.986636,185.7665258,959.9427097
1299.5974,1766.753739,1282.907186,986.4358349,1587.880647,1981.939998,1717.572155,1397.062003,1176.545342,816.4800672,1109.612089,196.4717251,1047.251336
1389.214192,1933.971378,1400.418373,1059.427868,1708.798479,2200.46411,1851.851341,1463.027014,1302.664548,906.98397,1222.776049,225.3883716,1112.293958
1603.143576,2183.534887,1569.174598,1165.54192,2023.297791,2511.72175,2050.529858,1669.974928,1367.748653,1036.520732,1436.556015,241.5977044,1206.915577
1959.411823,2662.368873,1910.821941,1422.837734,2441.018126,3041.871893,2432.754889,2133.108946,1757.517552,1257.405503,1740.601163,271.6409098,1379.610499
2724.850253,3632.720041,2522.679554,1854.75526,3286.116742,4210.880855,3107.344431,3469.825408,2626.271285,1871.625176,2697.207284,351.0465885,1769.895323
4390.045164,5463.18339,3719.048983,2701.845517,4837.509298,6130.232034,4481.759434,5803.396525,4468.23028,3291.400162,4157.758269,551.9874562,2524.241208
4747.073863,6149.654754,4152.410829,3113.637873,5274.203552,7090.448968,5199.784197,6056.053199,4822.242755,3771.004574,4869.883737,682.2970817,3005.424256
3775.223334,5230.336653,3639.256311,2795.397264,4417.946421,6346.633946,4687.892676,4650.344278,3864.222379,2888.509073,4186.693224,571.6424567,2644.092979
3110.343005,4530.027983,3231.554339,2495.878378,3785.635785,5475.978529,3992.795193,3892.139401,3114.353203,2226.213446,3631.562715,423.3199498,2327.317224
2710.316871,4187.725364,3008.707267,2325.9513,3419.022228,4951.214152,3612.722136,3483.357218,2773.76861,2002.71492,3414.259119,377.0184241,2057.157529
2553.041743,4084.034042,2921.82397,2204.395391,3361.47405,4800.821176,3342.956154,3304.547083,2658.96433,1760.924963,3364.891305,357.4548445,1955.208017
2603.235616,4144.962442,2946.911152,2219.697445,3477.270085,4936.715271,3346.662829,3506.932946,2781.15527,1939.93087,3483.756847,355.1237207,1955.399367
2417.356395,4039.443132,2849.050806,2128.658429,3368.675771,4837.545175,3225.535267,3416.771987,2704.065518,1860.955757,3411.394915,336.5036858,1983.06818
2345.73044,4072.282356,2898.625994,2128.417892,3354.469807,4889.953225,3209.295447,3529.099077,2749.795346,1870.420738,3508.625869,336.651347,2025.368619
2645.968487,4372.204697,3138.626605,2359.097355,3512.840073,5236.394598,3336.133756,3810.358859,3104.212955,2073.673341,3750.892613,371.1149978,2056.757067
3656.912087,5542.766512,3752.16129,2851.635501,4369.568558,6636.752372,4098.4159,4992.91136,4201.406292,2896.67209,4466.7167,504.5237525,2409.010388
4353.615209,6241.843329,4110.740945,3295.49893,5034.925056,7485.918857,4780.939027,5822.023608,4704.495807,3538.400262,4958.846179,615.076992,2762.675478
4483.744946,6288.524162,4141.806445,3365.208375,5159.192166,7510.525075,4921.401895,5969.642918,4575.443336,3631.045003,4930.007475,642.0355841,2884.440058
4245.26535,5882.586168,3965.585259,3188.132242,5089.822487,7195.717893,4845.937118,5735.60626,4199.286308,3404.793156,4712.483112,622.2992426,2620.529189
3853.939819,5286.84479,3549.212099,2823.024204,4747.818784,6465.133206,4411.482533,5256.015268,3721.065376,2954.085525,4222.760305,548.4830842,2352.916606
3178.052475,4253.346163,2819.760919,2217.297521,4054.560695,5197.989175,3695.315243,4263.293594,3027.430448,2320.688577,3366.219533,429.5147211,1848.691956
2137.843656,2868.133708,1939.834279,1521.214201,2884.834179,3521.35915,2689.089207,2810.666315,1986.126919,1457.682681,2170.33092,277.9342586,1258.961428
1549.235348,2103.649426,1575.623658,1228.312941,2254.580153,2549.182474,2089.900119,2073.398761,1391.119492,984.3645595,1528.49613,265.6413761,930.3305498
1291.678951,1857.824946,1413.126975,1089.396542,1803.826998,2185.629224,1718.917343,1852.516933,1268.422221,839.6133808,1239.408682,250.7925422,935.5693122
1161.739259,1681.839052,1347.248192,1015.388389,1567.407018,1937.033203,1593.51581,1654.408029,1200.532066,786.1929072,1077.113968,237.0079351,882.505925
1214.682917,1848.009348,1452.969547,1062.59967,1585.259358,2059.789217,1709.034354,1767.179235,1320.939335,859.4346916,1190.993024,254.1511167,946.0157386
1364.842926,2007.228555,1629.888422,1135.612921,1712.790177,2336.926245,1826.599215,2005.749382,1482.876134,983.6274517,1406.9212,276.9185173,1087.519854
1600.716795,2370.885867,1987.838271,1413.532123,1939.097077,2740.975852,2100.785207,2510.724468,1852.073671,1172.907497,1616.209077,327.3692915,1242.602768
2931.095351,3810.04693,2697.826346,1874.879273,3581.653637,4350.182815,2745.112509,3909.999791,2834.887065,1796.579028,2758.61353,397.3476223,1587.631573
4671.351286,5770.476801,3882.957576,2760.383961,5315.323043,6280.214149,4215.367494,6403.945966,4659.427628,3169.360217,4312.185377,588.1180243,2295.527699
5188.37686,6503.497525,4284.619748,3148.203037,5839.690797,7230.573058,4808.689612,6877.48307,5082.497033,3617.936211,4936.527336,724.4559338,2831.12921
4241.940853,5580.570892,3727.916833,2770.505453,4869.406224,6274.453316,4358.125844,5453.426187,4113.965033,2809.837445,4173.40808,619.2006475,2629.917571
3282.157238,4550.744828,3238.040012,2331.302714,3963.733629,5261.580558,3778.828955,4308.031029,3214.885599,2113.110542,3406.431594,495.2809947,2255.297977
2787.653936,4076.158066,2940.931918,2026.387504,3565.036088,4556.712786,3478.315487,3717.623976,2721.705576,1761.673449,3021.958837,422.0573132,2055.826942
2538.559911,3628.816126,2720.53508,1944.735364,3297.932652,4188.358871,3439.49188,3358.323169,2396.349096,1658.183054,2824.429648,395.3664119,1938.14832
2515.55444,3502.776921,2693.196838,1948.880071,3260.897568,4084.525163,3532.388595,3239.368786,2314.496462,1708.7972,2835.927218,376.3289565,1944.072845
2271.866777,3152.368358,2521.016685,1840.957936,2918.853854,3827.309964,3507.434588,2929.328466,2061.566332,1582.146809,2606.542162,370.5081885,1930.902311
2241.161448,3199.326337,2543.271336,1811.530024,2870.328485,3832.399312,3581.284729,2845.400312,2003.180472,1617.167991,2587.744696,374.0158724,1909.429027
2487.647903,3606.554296,2776.045629,2084.514687,2930.549035,4341.954278,3820.926445,3157.288051,2239.182452,1814.505489,2879.611443,421.8665522,1892.091839
3467.711736,5041.913388,3503.414835,2784.565751,3790.539306,5821.355451,4437.591927,4489.305581,3325.972248,2697.710941,3878.886343,559.8602881,2148.841757
4370.215299,5999.895318,4026.82019,3181.205318,4839.968685,6793.731067,4855.681257,5764.062591,4165.810325,3306.396369,4544.670476,662.7601001,2426.286392
4491.41729,6171.219075,4029.277792,3187.647389,5132.826769,6882.758504,4696.675463,6078.859915,4270.13911,3365.108065,4517.828007,691.2940555,2591.683853
4263.743895,5687.144713,3790.596631,2930.461375,5024.023137,6556.18853,4491.818717,5728.976595,3922.74422,3135.997344,4273.797673,640.0399852,2519.771562
3810.703185,5061.207024,3344.771215,2568.028957,4664.028536,5838.777642,4086.537732,5155.656018,3531.666407,2719.791756,3822.863263,578.5026109,2206.46578
3143.42665,4114.924946,2718.104419,2125.470166,4025.972941,4757.862799,3464.359841,4342.811576,2881.769174,2189.416951,3105.649443,446.1721077,1789.672312
2191.250643,2870.124005,1980.890128,1492.480157,2906.092572,3390.460354,2541.829811,2978.175744,1995.673873,1435.607415,2116.083839,315.5956219,1332.675693
1553.492497,1991.066621,1610.444061,1207.53473,2195.019991,2486.542416,2225.616238,2109.604875,1443.54303,1044.43255,1402.325422,271.162573,1067.428204
1334.265078,1734.43655,1429.106599,1061.788022,1810.689676,2154.070275,1828.964279,1756.846718,1210.295157,891.537773,1158.739213,253.6447171,942.7929906
1218.784886,1589.570698,1343.369162,992.3301937,1579.024481,1901.751841,1665.294819,1585.242923,1151.21509,813.5633091,1000.464513,225.4092026,900.8472905
1283.39303,1727.13505,1427.728788,1026.382678,1585.769155,2021.17043,1743.102137,1604.386125,1263.649272,876.5375986,1073.449411,243.4662777,984.3382344
1444.482452,1944.382194,1557.938767,1112.640084,1757.731521,2226.467646,1849.244924,1807.062227,1393.806516,1001.644565,1232.633668,267.8608384,1102.125368
1713.593039,2277.49096,1865.008572,1342.451854,1990.896799,2634.668054,2023.994774,2128.038277,1633.534507,1148.934732,1433.910566,309.1113364,1315.312041
2283.457059,3210.737927,2307.623198,1658.525901,2783.318175,3594.513037,2324.078233,2986.929404,2307.471279,1565.353779,2233.768913,366.729046,1534.322665
3518.588087,4530.969551,3058.925011,2215.856813,3824.507643,4699.797332,3449.345454,4736.516604,3723.846211,2530.181312,3275.078114,464.9616708,1953.933923
4256.444112,5564.165307,3657.84072,2641.763204,4462.34622,5783.571083,4100.179997,5775.028776,4665.003257,3304.517634,4149.412337,597.2936465,2341.017514
3983.806377,5266.360789,3477.03295,2592.601928,4480.137865,5861.055669,4137.529366,5495.170273,4255.105329,2977.788183,4037.030742,605.9829397,2333.252217
3358.127621,4461.824934,3040.458842,2271.272424,4104.135487,5336.611731,3790.803071,4676.047838,3416.406396,2276.957782,3438.083264,533.7568629,2140.262956
2842.481676,3842.439506,2657.046908,1942.652257,3680.414037,4777.565117,3497.533835,4047.539957,2768.272116,1792.83946,2837.865968,473.771627,1955.427126
2553.072362,3429.973174,2462.984729,1821.418636,3310.556833,4538.494722,3342.708073,3503.50826,2418.132203,1586.551123,2455.942946,462.2497522,1817.459719
2557.448062,3263.256553,2412.134095,1785.544219,3160.491577,4643.924196,3433.618134,3287.775274,2304.503822,1601.939596,2420.4511,457.141473,1823.313826
2302.052924,3006.367547,2326.899535,1727.408182,2818.374063,4581.870101,3357.061927,2871.345298,2056.06758,1471.915864,2320.711549,444.1661096,1733.843169
2283.747675,3040.987978,2399.978385,1789.954868,2728.045543,4676.031608,3303.877541,2851.792151,1995.717785,1458.89586,2332.952099,450.6898772,1757.894586
2444.997557,3439.618225,2628.646183,2069.420031,2805.094877,4956.370468,3371.466925,3141.39077,2243.580092,1596.385065,2576.860964,452.4403016,1857.601804
3383.694584,4670.593646,3229.250094,2500.915467,3584.738347,5809.512374,3959.99756,4395.579205,3318.382383,2361.277776,3466.779488,550.0926807,2252.174303
4044.229629,5415.194627,3561.290339,2751.261855,4403.972673,6341.087755,4253.105633,5322.060408,3960.433459,2945.379102,3980.970349,622.4700433,2636.211458
4066.534536,5485.611848,3486.179532,2873.498664,4635.574176,6321.023346,4145.365045,5505.373111,3993.366725,3147.90863,3961.374786,625.7426485,2749.349679
3819.607241,5047.106905,3231.333694,2557.729171,4521.940757,5947.11813,3980.925627,5141.192245,3668.717605,2893.574646,3665.253,592.3128679,2642.668918
3427.711099,4418.54708,2893.746651,2244.486479,4188.826219,5265.260202,3628.826337,4656.450996,3313.808734,2513.559529,3268.830805,523.5816473,2338.904337
2895.696407,3669.952932,2401.98391,1809.5506,3663.184203,4346.680302,3124.089528,3969.363133,2748.834298,2036.734233,2623.506827,419.9623681,1759.015582
2114.051255,2623.426025,1800.000764,1366.438316,2754.360172,3175.649794,2430.312118,2874.598907,1972.808141,1373.728738,1878.924936,312.6057734,1257.438447
1495.904537,2039.207476,1429.690699,1107.397983,2164.596373,2520.217286,1929.132146,1965.864775,1401.698979,1027.807371,1557.141943,254.7040742,1221.634009
1284.63471,1826.663126,1284.570771,983.5605955,1779.719948,2308.258661,1599.428443,1718.800627,1237.765275,896.4124074,1397.270901,228.2752345,1132.989353
1189.964515,1720.250172,1203.302462,909.869079,1582.917245,2195.915778,1435.861844,1477.630912,1146.153305,826.8493629,1309.425614,209.9169715,1040.493868
1313.129987,1843.557912,1290.44801,961.9234767,1663.938516,2425.729245,1533.50103,1537.818862,1278.178804,896.9728069,1444.254041,231.8512111,1126.776841
1539.020701,2097.846826,1422.107936,1001.497422,1892.925778,2802.48831,1637.797859,1691.182163,1430.916879,1010.395176,1685.282177,258.9336556,1227.463056
1914.374556,2575.197747,1660.520555,1201.846329,2277.356413,3380.861957,1848.999053,1987.250657,1682.947543,1182.010039,1996.192025,290.4707033,1457.045594
2326.822184,2817.042006,2083.864938,1473.675791,2709.42309,3531.435287,2234.646962,2741.718344,2252.385308,1554.028487,2042.666802,344.3628436,1696.533888
3496.486142,3983.13691,2711.30331,1961.354772,3594.069386,4509.876297,3147.775651,4388.913239,3456.498946,2445.295283,2849.138792,439.195844,1993.882067
4247.989002,4930.184339,3196.207964,2321.798162,4268.900161,5337.262343,3700.744298,5295.147849,4492.514553,3122.20669,3498.934653,542.4366632,2275.966518
4000.406167,4713.489499,3164.243637,2292.091147,4336.421279,5282.580713,3724.790871,5057.843511,4121.830833,2814.867707,3391.131638,533.4273718,2318.745915
3416.240948,4150.494109,2850.222437,2065.266163,4029.129163,4786.996422,3360.511473,4357.201226,3431.02128,2231.123421,2953.831488,479.1496663,2097.519482
2865.83019,3647.477423,2484.654248,1814.423147,3637.13491,4184.447067,3018.683164,3683.332362,2846.799604,1818.560137,2597.226209,421.0233942,1949.053278
2489.797446,3320.412338,2226.202783,1656.517236,3265.014501,3813.821018,2856.132404,3196.443227,2475.247482,1612.438161,2420.97996,380.363146,1725.093894
2486.712963,3106.879273,2109.337772,1567.114432,3179.137097,3692.548365,2964.170552,3108.103264,2347.960628,1599.672163,2344.804801,377.0353462,1678.285968
2237.926437,2781.149572,1957.062923,1479.871175,2852.691674,3432.202268,2886.497317,2860.768354,2051.171761,1429.130947,2151.739288,339.6241875,1589.934907
2186.303963,2764.233532,1973.817532,1504.227585,2797.216001,3362.453418,2870.152062,2929.557604,1966.686392,1389.19872,2057.07831,335.4440806,1626.744116
2439.086409,3144.503015,2169.867082,1689.15283,2859.364308,3526.026603,2918.336678,3263.106791,2189.473254,1523.77707,2191.076986,336.5325235,1585.204439
3344.263591,4254.505045,2802.79551,2162.271738,3673.809845,4586.721984,3541.767709,4554.419715,3206.286825,2299.778365,3059.289869,455.1429764,1857.74471
4125.133724,5201.448592,3356.667914,2549.325109,4574.991131,5485.460348,3896.950685,5605.683195,3908.304382,2929.465354,3843.484325,559.3570906,2230.79857
4149.318786,5548.847339,3505.314665,2772.465336,5031.57092,6023.953032,3882.648725,5897.535443,4072.48188,3214.584741,4085.314535,608.3725228,2596.430201
3907.145829,5282.780009,3346.407393,2578.35571,4984.42982,5932.569075,3814.793924,5606.714451,3846.347242,3056.604675,3924.697711,601.3721941,2521.224017
3619.93237,4684.473797,3014.697315,2226.200072,4631.632555,5243.718794,3421.82801,4976.688131,3463.206778,2646.592013,3529.872411,530.8672515,2128.115561
3116.13494,3787.558034,2463.130154,1804.715091,3967.948066,4272.354307,2865.115458,4065.179557,2846.598297,2097.650972,2870.042637,431.1566515,1724.298189
2090.751816,2693.469677,1825.538338,1328.197379,2827.297721,3117.639394,2207.622084,2782.328944,1965.598617,1403.309232,2092.716565,308.525897,1314.398321
1386.418809,1852.513074,1375.873884,909.2604109,2167.912085,2399.994269,1794.815109,1807.892279,1371.239426,917.0778204,1484.755379,197.9124263,851.0292403
1161.158699,1610.611103,1249.084477,825.2022418,1786.711067,2096.383569,1505.104793,1646.313353,1256.698954,824.9291786,1229.542445,183.5747724,799.6637015
1062.47996,1482.587902,1167.066632,799.4068557,1610.184424,1916.029506,1470.041266,1449.075562,1228.755156,784.4974313,1105.285252,155.3341772,800.9363925
1174.991186,1596.387413,1274.340802,871.7981862,1698.264114,2087.943118,1562.391182,1557.331898,1299.41064,866.0700262,1227.821901,186.403329,869.3714676
1385.041081,1756.275542,1395.858045,953.1036174,1940.552702,2366.238201,1735.132333,1800.368333,1476.948381,1021.319181,1451.857863,215.0388739,990.2828859
1717.429421,2138.156984,1695.473697,1196.365093,2327.337801,2876.25956,2020.794537,2283.16653,1841.176348,1228.322323,1763.710006,261.6703541,1195.726826
2697.403191,3143.845339,2301.656832,1596.433786,3426.386893,3999.854866,2695.384471,3607.013106,2901.109313,1830.833822,2573.438846,331.8906172,1664.34824
4347.877037,5061.457861,3469.977653,2477.311735,4975.065869,5883.244496,4103.655351,6004.230216,4660.317386,3185.033535,4094.00788,499.2725848,2243.062318
4750.113234,5755.988719,3840.671466,2846.808277,5489.663175,6635.981074,4599.5699,6387.249481,4997.682339,3634.158236,4692.708486,619.311522,2725.799549
3810.285721,4793.165928,3297.781986,2453.899583,4642.565612,5637.51682,3974.290852,4963.986744,3916.958108,2874.277137,3963.158019,512.4166586,2446.194176
2884.393791,3873.504216,2737.832639,2005.509185,3771.113976,4632.671731,3194.584971,3900.262706,2992.639105,2190.946212,3231.233837,424.321172,1989.781751
2421.506031,3328.605388,2402.502919,1722.321888,3401.646607,4080.279863,2814.091982,3514.143238,2473.977605,1856.79135,2789.922905,356.1176822,1744.515803
2217.383572,3046.586549,2211.631214,1591.150516,3174.310168,3732.034332,2632.807743,3177.315272,2258.541028,1686.224742,2533.435649,330.5569784,1674.750593
2235.174556,2947.949204,2189.495336,1515.179086,3127.876812,3673.824251,2562.857032,3121.84,2229.836739,1657.104442,2452.815581,323.1862567,1605.476672
1996.657808,2685.28147,2065.583455,1418.228442,2860.411553,3444.99327,2444.185156,2829.540947,2039.585894,1519.441478,2230.185676,295.1324997,1369.960558
2013.820271,2736.598381,2059.069366,1417.292974,2804.380285,3460.48958,2407.557798,2852.415276,2018.387819,1474.791076,2256.868649,287.9920718,1367.575284
2280.801502,3065.426318,2235.56017,1548.951728,2883.987052,3770.151098,2395.988299,3134.293792,2250.440132,1595.232269,2457.150108,305.1699578,1449.836872
3249.195318,4277.034428,2984.082236,2034.214303,3767.229796,4833.692732,3077.956452,4510.685529,3262.32923,2361.594936,3369.19106,418.3950762,1739.630433
4080.669841,5351.204534,3571.626012,2525.696049,4784.566445,5924.465514,3675.146145,5742.430097,4032.599178,3084.327727,4124.837007,556.6672537,2160.018969
4362.467259,5830.794549,3723.315543,2928.23639,5310.672948,6588.868872,4039.514083,6250.920772,4335.402071,3382.81448,4500.532469,608.9802366,2522.813104
4195.088333,5455.318975,3536.579187,2763.835048,5266.355174,6426.232051,4063.757784,5941.809886,4082.084884,3234.562077,4367.473075,598.2813677,2466.41831
3740.464698,4764.56835,3130.265658,2349.670608,4839.329534,5741.1252,3696.17895,5266.862424,3657.982215,2843.835851,3904.242502,528.5867799,2148.39338
3031.008895,3837.41513,2530.604264,1864.501157,4082.522031,4597.301144,3104.17811,4261.044544,2982.891357,2264.226229,3176.866355,408.178215,1688.278282
2031.391527,2533.447406,1772.22475,1299.314285,2834.196508,3184.698684,2302.108761,2859.693317,1989.115695,1450.838972,2106.104071,295.8770995,1206.191432
1346.898574,1837.477445,1280.432614,907.3616021,2082.327692,2475.605726,1738.098097,1952.232576,1449.631529,1010.765869,1432.589864,243.125613,967.438966
1109.73973,1596.252939,1132.356734,794.6414405,1674.122809,2183.29415,1461.41424,1663.293766,1301.969972,883.6032532,1169.736172,208.8449858,901.5373002
959.0774632,1445.057403,1062.139818,732.0155825,1452.61343,2009.26467,1338.254728,1544.672088,1259.321125,839.6152224,1024.181509,229.5885104,885.5327012
1087.00953,1593.084728,1152.194729,793.3974214,1523.629977,2186.214378,1484.947933,1687.856512,1322.370532,901.4601306,1131.933237,246.9885187,998.8692828
1259.244332,1736.879244,1270.410141,858.414895,1754.303701,2473.742143,1648.618805,1949.836275,1555.688461,1059.767833,1328.459674,251.4654725,1128.058852
1566.867617,2135.420503,1556.449707,1072.156412,2106.747108,3004.521974,1935.245299,2481.798935,1987.4872,1281.897946,1619.332869,272.6384692,1350.613513
2548.471773,2972.850664,2154.07292,1442.399729,3521.681786,4106.396821,2501.970379,3876.813376,2905.283745,1905.928461,2510.646091,333.4827743,1684.8905
4162.708463,4844.741168,3284.367571,2239.154655,5028.824779,5865.101661,3867.37347,6279.832097,4737.52887,3337.107168,3927.393692,498.7429001,2270.735876
4132.604432,5414.385058,3610.205646,2606.249764,5392.316363,6501.884679,4476.297558,6558.365493,5060.253918,3727.612879,4393.941692,609.9179948,2599.305198
3242.725778,4449.110913,3156.089954,2309.290449,4417.79375,5446.611971,3929.442659,4907.325062,3884.435142,2884.656513,3610.943434,511.7364009,2245.049414
2902.955235,3879.298033,2727.241698,1982.184582,3734.584356,4550.451758,3303.221151,3908.2468,2893.615182,2162.98261,2862.810712,423.1514838,1989.089032
2958.71278,3636.695026,2581.625597,1834.069847,3609.804158,4175.002799,3049.675375,3670.07685,2453.524914,1778.982984,2580.229033,350.2855331,1881.743877
2669.596576,3624.430402,2548.157097,1804.579986,3521.197719,4033.894615,2984.038212,3594.988866,2336.049754,1630.019883,2742.088656,318.3609321,1609.820489
2891.646255,3836.816168,2593.710801,1870.005568,3700.693566,4207.385903,3126.002597,3755.868565,2444.000846,1711.966768,2939.314243,317.8058228,1580.573581
2874.298419,3892.362932,2482.657698,1857.945728,3619.979618,4194.524224,3076.960509,3683.614702,2386.472808,1680.755335,3035.54329,315.5436736,1534.624328
2914.983383,3963.95081,2481.994966,1907.433776,3704.23043,4297.448082,3197.473023,3969.16923,2480.59319,1751.075719,3187.333414,340.8155046,1580.141481
3244.979778,4531.10136,2705.977344,2165.347324,3837.74443,4582.149186,3417.145632,4246.145305,2889.359963,1992.95733,3414.38257,388.2615003,1699.361949
4147.734029,5339.212664,3384.571388,2662.999175,4667.096715,5646.490157,4133.800854,5511.583552,4012.974244,2814.756098,4268.738746,515.7524252,2072.786682
4696.778808,6021.413373,3782.382017,2973.486696,5302.475934,6488.247838,4592.062525,6221.753772,4545.869255,3386.308613,4687.498427,622.7368747,2453.660903
4539.206511,5958.646004,3792.151884,3045.649246,5339.93207,6752.801988,4581.048211,6259.404125,4425.10019,3401.860163,4578.03652,622.5087909,2589.990224
4287.257016,5530.610828,3597.00269,2855.60981,5240.995662,6515.893631,4487.802089,5852.239956,4020.435759,3228.024592,4348.784581,596.9858872,2562.469536
3785.497875,4907.618184,3182.739622,2494.749559,4844.154742,5830.258734,4054.090096,5201.099069,3590.396437,2786.507596,3900.036339,541.6755841,2287.198757
3068.897411,3913.411298,2571.810307,1969.530585,4069.136876,4672.883507,3430.76139,4218.817023,2883.619398,2171.957446,3065.731654,429.8754168,1804.348947
1937.806361,2552.855433,1806.663171,1357.16602,2785.637423,3262.845526,2497.547625,2925.650922,1902.420936,1367.721641,1981.543484,289.0332818,1281.790463
1400.922169,2158.483435,1414.524545,1085.015701,2299.940594,2773.557531,1977.635466,1992.252758,1381.74267,1021.574676,1561.857607,237.5902263,864.5025919
1258.885824,1959.882249,1266.709063,959.0990551,1914.836603,2393.224696,1581.082564,1787.525728,1192.224603,906.326067,1350.675689,205.7327464,716.7139408
1177.288283,1855.933083,1204.786748,900.3142517,1702.118423,2232.239099,1414.860171,1479.212017,1142.285737,845.3030523,1226.227803,204.8506407,780.4153553
1320.78757,2013.724228,1280.157499,970.7032219,1818.95745,2411.055732,1555.010968,1607.398674,1259.029563,889.0147316,1341.055124,203.134478,855.5923412
